,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
138,,"@Gugel Hupf Goerge Orwell wäre mir da jetzt nicht gleich in den Sinn gekommen. Da gibt es andere geopolitsche Situationen die sich etwas weiter östlich abspielen, die dem Vergleich eher gerecht werden.<br>Hier ist es wohl eher der Kampf David gegen Goliath in einer etwas pervertierten Form. <br>Die Minderheit versucht der Mehrheit ihren Willen aufzuzwingen und untergräbt damit effektiv den demokratischen Staat.<br>Das Schneeflockensyndrom wird immer schlimmer und allgegenwärtiger.<br>Alle schreien immer nach Toleranz wenn sie selbst unheimlich intolerant sind und verstehen dabei nicht, dass grenzenlose Toleranz sich selbst negiert. <br>Wie war noch eines meiner Lieblingszitate: &quot;Die Menschen sind dumm&quot;",,,,Blue XIII,"@Gugel Hupf Goerge Orwell wäre mir da jetzt nicht gleich in den Sinn gekommen. Da gibt es andere geopolitsche Situationen die sich etwas weiter östlich abspielen, die dem Vergleich eher gerecht werden.<br>Hier ist es wohl eher der Kampf David gegen Goliath in einer etwas pervertierten Form. <br>Die Minderheit versucht der Mehrheit ihren Willen aufzuzwingen und untergräbt damit effektiv den demokratischen Staat.<br>Das Schneeflockensyndrom wird immer schlimmer und allgegenwärtiger.<br>Alle schreien immer nach Toleranz wenn sie selbst unheimlich intolerant sind und verstehen dabei nicht, dass grenzenlose Toleranz sich selbst negiert. <br>Wie war noch eines meiner Lieblingszitate: &quot;Die Menschen sind dumm&quot;",2021-02-18T22:38:01Z,2021-02-18T22:38:01Z,
139,,"Erdachte Realität? Oh man, früher war die Erde flach und das war Realität. Plötzlich musste eine neue Realität her... Ups... Die Welt verändert sich nicht! Wir lernen sie nur besser kennen.<br>Leider dauert sowas immer einige Generationen und wenn man in traurige Regionen der Welt schaut, ist dort die Erde noch immer flach.",,,,LasiraLisa,"Erdachte Realität? Oh man, früher war die Erde flach und das war Realität. Plötzlich musste eine neue Realität her... Ups... Die Welt verändert sich nicht! Wir lernen sie nur besser kennen.<br>Leider dauert sowas immer einige Generationen und wenn man in traurige Regionen der Welt schaut, ist dort die Erde noch immer flach.",2021-02-25T15:52:20Z,2021-02-25T15:52:20Z,
140,,@LasiraLisa blubb...!,,,,Gugel Hupf,@LasiraLisa blubb...!,2021-02-25T18:06:36Z,2021-02-25T18:06:36Z,
141,,"@LasiraLisa Nö, die Erde ist Rund (fast zumindest). <br>Und es gibt zwei Geschlechter. <br>Beweise mir das Gegenteil (wissenschaftlich bitte), dann würde ich das sicher auch akzeptieren. Da du das nicht kannst wird hierauf auch keine sinnvolle Antwort folgen.",,,,Blue XIII,"@LasiraLisa Nö, die Erde ist Rund (fast zumindest). <br>Und es gibt zwei Geschlechter. <br>Beweise mir das Gegenteil (wissenschaftlich bitte), dann würde ich das sicher auch akzeptieren. Da du das nicht kannst wird hierauf auch keine sinnvolle Antwort folgen.",2021-02-25T19:17:45Z,2021-02-25T19:17:45Z,
142,,"@Blue XIII die Antwort ist einfach. Ich habe Menschen erlebt, die xxy Chromosomen haben. Wenn das wissenschaftlich nicht mehr ist, als Männlichkeit und Weiblichkeit. Außerdem wird jeder Mediziner Ihnen von nicht eindeutigen geschlechtlichen Merkmalen berichten können. Das zu ignorieren ist... Naja unwissenschaftlich.<br>Zudem gibt es auch heute noch Dinge, die vor wenigen Jahren noch nicht bewiesen waren (Quantentheorie und Quarks zum Beispiel). Diese waren auch vorher schon real und sind es nicht erst durch den wissenschaftlichen Beweis geworden.<br>Wenn Ihnen diese Erklärung nicht gefällt, tut es mir leid. Dann müssen wir damit leben, dass Ihre Realität eben eine andere zu sein scheint, als die der Menschen in dem kommentieren Video.",,,,LasiraLisa,"@Blue XIII die Antwort ist einfach. Ich habe Menschen erlebt, die xxy Chromosomen haben. Wenn das wissenschaftlich nicht mehr ist, als Männlichkeit und Weiblichkeit. Außerdem wird jeder Mediziner Ihnen von nicht eindeutigen geschlechtlichen Merkmalen berichten können. Das zu ignorieren ist... Naja unwissenschaftlich.<br>Zudem gibt es auch heute noch Dinge, die vor wenigen Jahren noch nicht bewiesen waren (Quantentheorie und Quarks zum Beispiel). Diese waren auch vorher schon real und sind es nicht erst durch den wissenschaftlichen Beweis geworden.<br>Wenn Ihnen diese Erklärung nicht gefällt, tut es mir leid. Dann müssen wir damit leben, dass Ihre Realität eben eine andere zu sein scheint, als die der Menschen in dem kommentieren Video.",2021-02-25T19:29:37Z,2021-02-25T19:29:37Z,
143,,"@LasiraLisa Mutationen sind allgemein bekannt. Das ist nichts neues und wird auch weiterhin Teil der Natur bleiben. Dem will ich auch gar nichts absprechen. Allerdings haben diese keinerlei statistische Relevanz. Des Weiteren sind die meisten Special Snowflakes, die ein neues Geschlecht für sich erfinden, genetisch eindeutig zuweisbar. Sie wollen das nur nicht wahrhaben und verlangen dann von allen anderen ihre Hybris mitzutragen. Dem nachzugeben ist demokratisch absolut unverantwortlich.<br>Außerdem sind Aufzählungen von Theorien und Dingen die Sie mal gelesen haben keine wissenschaftliche Beweise.<br>Quod erat demonstrandum: Keine sinnvolle Antwort",,,,Blue XIII,"@LasiraLisa Mutationen sind allgemein bekannt. Das ist nichts neues und wird auch weiterhin Teil der Natur bleiben. Dem will ich auch gar nichts absprechen. Allerdings haben diese keinerlei statistische Relevanz. Des Weiteren sind die meisten Special Snowflakes, die ein neues Geschlecht für sich erfinden, genetisch eindeutig zuweisbar. Sie wollen das nur nicht wahrhaben und verlangen dann von allen anderen ihre Hybris mitzutragen. Dem nachzugeben ist demokratisch absolut unverantwortlich.<br>Außerdem sind Aufzählungen von Theorien und Dingen die Sie mal gelesen haben keine wissenschaftliche Beweise.<br>Quod erat demonstrandum: Keine sinnvolle Antwort",2021-02-25T19:56:20Z,2021-02-25T19:56:20Z,
144,,"@Blue XIII woher wissen Sie, dass ich mich nicht mit den genannten Theorien beschäftigt habe? Aber wie Sie meinen. Ich finde Ihre Seite sehr traurig, da sie gegen die Menschenwürde dieser &quot;Mutanten&quot; geht. Ich fühle mich dadurch von Ihnen herabgesetzt. Aber zum Glück muss ich mich im realen Leben nicht mit Ihnen persönlich beschäftigen. Ich wünsche Ihnen einen schönen Tag. Mögen Sie von anderen Menschen in Ihrer Einzigartigkeit akzeptiert werden!",,,,LasiraLisa,"@Blue XIII woher wissen Sie, dass ich mich nicht mit den genannten Theorien beschäftigt habe? Aber wie Sie meinen. Ich finde Ihre Seite sehr traurig, da sie gegen die Menschenwürde dieser &quot;Mutanten&quot; geht. Ich fühle mich dadurch von Ihnen herabgesetzt. Aber zum Glück muss ich mich im realen Leben nicht mit Ihnen persönlich beschäftigen. Ich wünsche Ihnen einen schönen Tag. Mögen Sie von anderen Menschen in Ihrer Einzigartigkeit akzeptiert werden!",2021-02-26T09:18:18Z,2021-02-26T09:18:18Z,
145,,"@LasiraLisa Ich glaube Sie haben nicht wirklich gelesen was ich geschrieben habe. Weder setze ich irgendwelche Menschen herab, noch zwinge ich sie meine Meinung zu teilen. Das ist genau der springende Punkt. Sie versuchen das. Damit sind Sie der/die/das Böse. Sie versuchen mich zu zwingen Ihre Ansichten und Meinungen zu teilen. Die wissenschaftliche Lage ist klar und wenn Sie sich tatsächlich damit auseinander gesetzt hätten und vielleicht mal aus Ihrer Blase herausspitzeln würden, vielleicht sogar versuchen würden sich in meine Situation zu versetzen, würden Sie merken was für ein Quatsch das ist.<br>Nochmal: Mir ist völlig wurscht wie sich Menschen selbst sehen. Von mir aus können Sie sich als Lila Elefant identifizieren. Nur versuchen Sie doch nicht die Gesellschaft dazu zu zwingen Ihre Meinung zu teilen. Das sind narzisstische, ja fast schon diktatorische Züge.<br><br>Ausserdem, wie stellen Sie sich das vor wenn Sie kontrolliert werden? Biologisch als Frau/Mann geboren, steht nun im Ausweis das Sie ein Helikopter sein möchten. Wie soll die Polizei damit jemals klar kommen? Sollen sie Ihnen einfach glauben? So funktioniert ein Rechtsstaat nicht. Aber das ist ja völlig egal. Hauptsache die eigene Meinung durchgesetzt, egal wie absurd sie ist.<br><br>Arme Welt.",,,,Blue XIII,"@LasiraLisa Ich glaube Sie haben nicht wirklich gelesen was ich geschrieben habe. Weder setze ich irgendwelche Menschen herab, noch zwinge ich sie meine Meinung zu teilen. Das ist genau der springende Punkt. Sie versuchen das. Damit sind Sie der/die/das Böse. Sie versuchen mich zu zwingen Ihre Ansichten und Meinungen zu teilen. Die wissenschaftliche Lage ist klar und wenn Sie sich tatsächlich damit auseinander gesetzt hätten und vielleicht mal aus Ihrer Blase herausspitzeln würden, vielleicht sogar versuchen würden sich in meine Situation zu versetzen, würden Sie merken was für ein Quatsch das ist.<br>Nochmal: Mir ist völlig wurscht wie sich Menschen selbst sehen. Von mir aus können Sie sich als Lila Elefant identifizieren. Nur versuchen Sie doch nicht die Gesellschaft dazu zu zwingen Ihre Meinung zu teilen. Das sind narzisstische, ja fast schon diktatorische Züge.<br><br>Ausserdem, wie stellen Sie sich das vor wenn Sie kontrolliert werden? Biologisch als Frau/Mann geboren, steht nun im Ausweis das Sie ein Helikopter sein möchten. Wie soll die Polizei damit jemals klar kommen? Sollen sie Ihnen einfach glauben? So funktioniert ein Rechtsstaat nicht. Aber das ist ja völlig egal. Hauptsache die eigene Meinung durchgesetzt, egal wie absurd sie ist.<br><br>Arme Welt.",2021-02-26T15:02:49Z,2021-02-26T15:02:49Z,
146,,"@Blue XIII gut, dass nicht jeder Mensch so denkt... Die Gedanken sind frei... <br>Liebe Grüße<br>Ihr &quot;Helikopter&quot;",,,,LasiraLisa,"@Blue XIII gut, dass nicht jeder Mensch so denkt... Die Gedanken sind frei... <br>Liebe Grüße<br>Ihr &quot;Helikopter&quot;",2021-02-28T06:24:31Z,2021-02-28T06:24:31Z,
147,,"@LasiraLisa Sie lesen mal wieder nur was Sie lesen wollen und blenden alle Argumente aus, die Ihnen nicht passen können. Recht typisch würde ich sagen.",,,,Blue XIII,"@LasiraLisa Sie lesen mal wieder nur was Sie lesen wollen und blenden alle Argumente aus, die Ihnen nicht passen können. Recht typisch würde ich sagen.",2021-02-28T08:37:13Z,2021-02-28T08:37:13Z,
148,,@Blue XIII Hast klar und scharf argumentiert. Sollte mehr Menschen wie dich in dieser Gesellschaft geben.,,,,CrucioDG,@Blue XIII Hast klar und scharf argumentiert. Sollte mehr Menschen wie dich in dieser Gesellschaft geben.,2021-09-18T13:37:25Z,2021-09-18T13:37:25Z,
149,,"@Blue XIII Es geht hier nicht um das biologische Geschlecht, sondern um die geschlechtliche Identität von Menschen. Und bei dieser macht es mMn definitiv Sinn sich nicht auf ein binäres System hinsichtlich der Einordnung zu beschränken.",,,,Tobias Groß,"@Blue XIII Es geht hier nicht um das biologische Geschlecht, sondern um die geschlechtliche Identität von Menschen. Und bei dieser macht es mMn definitiv Sinn sich nicht auf ein binäres System hinsichtlich der Einordnung zu beschränken.",2021-10-29T23:03:00Z,2021-10-29T23:03:00Z,
150,,"@Tobias Groß haben Sie den ganzen Kommentar gelesen? Mir ist es doch völlig egal für was sich die Menschen halten. Von mir aus können sie sich für männlich, weiblich oder sonst was ausgeben wenn es sie glücklich macht. Worum es mir geht ist, dass der Rest der Menschheit nicht damit belastet werden soll. Jeder der für sich selbst eine eigene Wahrheit erfindet kann dies weiterhin tun, sollte aber doch bitte nicht die abstruse Vorstellung haben, dass deren Wahrheit allgemeingültig wird. Außerdem sollte jeder das Recht haben selbst zu entscheiden ob diese private Wahrheit oder die biologische Realität im Umgang mit diesen Menschen für diesen Menschen zum tragen kommt. Falls dem/der/wasauchimmer nicht-binären Person das nicht passt, kann sie ja immer noch den Kontakt einstellen. Mir geht es lediglich darum niemanden dazu zu zwingen diesen (für mich) Unsinn mitzumachen. Vor allem nicht politisch. Unser Bürokratiestaat hat schon mehr als genug damit zu tun sich weiter aufzublähen und sollte nicht noch mit solchen zusätzlichen Stolperfallen dazu angestachelt werden.",,,,Blue XIII,"@Tobias Groß haben Sie den ganzen Kommentar gelesen? Mir ist es doch völlig egal für was sich die Menschen halten. Von mir aus können sie sich für männlich, weiblich oder sonst was ausgeben wenn es sie glücklich macht. Worum es mir geht ist, dass der Rest der Menschheit nicht damit belastet werden soll. Jeder der für sich selbst eine eigene Wahrheit erfindet kann dies weiterhin tun, sollte aber doch bitte nicht die abstruse Vorstellung haben, dass deren Wahrheit allgemeingültig wird. Außerdem sollte jeder das Recht haben selbst zu entscheiden ob diese private Wahrheit oder die biologische Realität im Umgang mit diesen Menschen für diesen Menschen zum tragen kommt. Falls dem/der/wasauchimmer nicht-binären Person das nicht passt, kann sie ja immer noch den Kontakt einstellen. Mir geht es lediglich darum niemanden dazu zu zwingen diesen (für mich) Unsinn mitzumachen. Vor allem nicht politisch. Unser Bürokratiestaat hat schon mehr als genug damit zu tun sich weiter aufzublähen und sollte nicht noch mit solchen zusätzlichen Stolperfallen dazu angestachelt werden.",2021-10-30T08:56:05Z,2021-10-30T08:56:05Z,
151,Je Ne,Kompletter Schwachsinn 🤦,2021-02-15T18:36:01Z,14.0,0.0,,,,,
152,Luana Sommer,Ich habe mir einige Videos zu dem Thema angesehen und würde mich als empathischen Menschen beschreiben. Ich versuche Menschen zu verstehen und trotzdem verstehe ich non binary einfach nicht.,2021-02-13T15:42:24Z,63.0,16.0,,,,,
153,,"Das ist ja der Witz! Du sollst nicht verstehen, sondern glauben. Das ist wie in der Kirche. Nur so können sie Macht über dich ausüben.",,,,Gugel Hupf,"Das ist ja der Witz! Du sollst nicht verstehen, sondern glauben. Das ist wie in der Kirche. Nur so können sie Macht über dich ausüben.",2021-02-17T20:48:03Z,2021-02-17T20:51:09Z,
154,,Hahaha,,,,jan bertram,Hahaha,2021-05-05T15:41:28Z,2021-05-05T15:41:28Z,
155,,"Das ist auch kaum nachpfindbar. Das heißt aber nicht, dass es deshalb weniger real ist. Ich selbst empfinde mich auch nicht als weiblich. Als männlich aber gebau so wenig. Mich stört es aber nicht, dass ich weiterhin weiblich betitelt werde, da ich so aufgewachsen bin.",,,,Nadine De March,"Das ist auch kaum nachpfindbar. Das heißt aber nicht, dass es deshalb weniger real ist. Ich selbst empfinde mich auch nicht als weiblich. Als männlich aber gebau so wenig. Mich stört es aber nicht, dass ich weiterhin weiblich betitelt werde, da ich so aufgewachsen bin.",2021-05-20T12:01:04Z,2021-05-20T12:01:04Z,
156,,Ich verstehe sie gut. Da geht es um Aufmerksamkeit.,,,,dattel diskussion,Ich verstehe sie gut. Da geht es um Aufmerksamkeit.,2021-06-02T17:16:00Z,2021-06-02T17:16:00Z,
157,,"@Nadine De March wie du dich fühlst, spielt überhaupt keine Rolle.<br>Entscheidend ist nur dein biologisches Geschlecht.<br>Dieses lässt sich ohne Probleme feststellen.",,,,R. A.,"@Nadine De March wie du dich fühlst, spielt überhaupt keine Rolle.<br>Entscheidend ist nur dein biologisches Geschlecht.<br>Dieses lässt sich ohne Probleme feststellen.",2021-07-11T03:34:29Z,2021-07-11T03:34:29Z,
158,,@R. A. Was für ein Schwachsinn 😂,,,,Nadine De March,@R. A. Was für ein Schwachsinn 😂,2021-07-11T20:46:07Z,2021-07-11T20:46:07Z,
159,,"Du musst es nicht verstehen, um den Menschen gegenüber respektvoll zu sein.",,,,ANdy Reacts,"Du musst es nicht verstehen, um den Menschen gegenüber respektvoll zu sein.",2021-07-24T03:31:35Z,2021-07-24T03:31:35Z,
160,,"@ANdy Reacts Wenn &quot;respektvoll&quot; bedeutet, dass ich meine Freiheit, Dinge auf die Weise zu sagen, wie ich sie sagen möchte, aufgeben und Äußerungen tätigen muss, die nicht dem entsprechen, was ich für wahr halte, dann ist dies für mich kein Respekt, sondern Ausdruck der Unterordnung unter eine totalitäre Ideologie. In anderen Worten: Menschen, die ich nicht für Frauen halte, als Frauen bezeichnen zu müssen, ist eine verordnete Lüge. Und Lügen ist unmoralisch.",,,,dattel diskussion,"@ANdy Reacts Wenn &quot;respektvoll&quot; bedeutet, dass ich meine Freiheit, Dinge auf die Weise zu sagen, wie ich sie sagen möchte, aufgeben und Äußerungen tätigen muss, die nicht dem entsprechen, was ich für wahr halte, dann ist dies für mich kein Respekt, sondern Ausdruck der Unterordnung unter eine totalitäre Ideologie. In anderen Worten: Menschen, die ich nicht für Frauen halte, als Frauen bezeichnen zu müssen, ist eine verordnete Lüge. Und Lügen ist unmoralisch.",2021-07-25T19:23:53Z,2021-07-25T19:23:53Z,
161,,"Mich würde auch mal interessieren, wie man sich als &quot;non binary&quot; kleidet. Eher männlich, weiblich oder neutral?🤷",,,,Michelle Tatjana,"Mich würde auch mal interessieren, wie man sich als &quot;non binary&quot; kleidet. Eher männlich, weiblich oder neutral?🤷",2021-09-09T08:20:20Z,2021-09-09T08:20:20Z,
162,,@Michelle Tatjana Einfach so wie&#39;s einem gefällt 🤷🏼,,,,Tobias Groß,@Michelle Tatjana Einfach so wie&#39;s einem gefällt 🤷🏼,2021-10-29T22:38:43Z,2021-10-29T22:38:43Z,
163,,"Das kann man auch kaum nachvollziehen. Ich wurde biologisch weiblich geboren, aber ich kann mich nicht als Frau identifizieren, mich als Transmann zu outen passt aber auch nicht zu mir. Ich kann mich einfach nicht als Mann oder Frau identifizieren.",,,,《Yara 》,"Das kann man auch kaum nachvollziehen. Ich wurde biologisch weiblich geboren, aber ich kann mich nicht als Frau identifizieren, mich als Transmann zu outen passt aber auch nicht zu mir. Ich kann mich einfach nicht als Mann oder Frau identifizieren.",2021-11-08T23:03:53Z,2021-11-08T23:03:53Z,
164,,"@R. A. und was ist, wenn man beides hat...oder garnichts?",,,,《Yara 》,"@R. A. und was ist, wenn man beides hat...oder garnichts?",2021-11-08T23:04:41Z,2021-11-08T23:04:41Z,
165,,"@Michelle Tatjana Ich kleide mich recht maskulin, aber habe kein Problem z.B. Nagellack zu tragen.",,,,《Yara 》,"@Michelle Tatjana Ich kleide mich recht maskulin, aber habe kein Problem z.B. Nagellack zu tragen.",2021-11-08T23:05:54Z,2021-11-08T23:05:54Z,
166,,"@《Yara 》 wenn man von Geburt an nicht binär ist, dann ist natürlich rechtens.<br>Jedoch ist es in den seltensten Fällen so.<br>Die meisten nennen sich aus persönlicher Entscheidung nicht binär und das ist dann Quatsch.",,,,R. A.,"@《Yara 》 wenn man von Geburt an nicht binär ist, dann ist natürlich rechtens.<br>Jedoch ist es in den seltensten Fällen so.<br>Die meisten nennen sich aus persönlicher Entscheidung nicht binär und das ist dann Quatsch.",2021-11-11T13:03:16Z,2021-11-11T13:03:16Z,
167,,"@《Yara 》 Das macht deine Umwelt schon für dich. Wofür du dich hältst, ist egal.",,,,dattel diskussion,"@《Yara 》 Das macht deine Umwelt schon für dich. Wofür du dich hältst, ist egal.",2021-11-11T19:03:50Z,2021-11-11T19:03:50Z,
168,,@《Yara 》 woran machen Sie denn fest wie sich weiblich oder männlich anfühlt???,,,,Noname noname,@《Yara 》 woran machen Sie denn fest wie sich weiblich oder männlich anfühlt???,2022-01-16T18:47:28Z,2022-01-16T18:47:28Z,
169,XxSandrinexX,Als ob es zurzeit keine anderen Probleme gibt!ÖR ist echt nur noch Müll 🤮🤮,2021-02-13T10:26:38Z,13.0,0.0,,,,,
170,Rob Sensei,"Ich sehe mich seit ich 6 bin als Kühlschrank, denn seit da ist meine Coolness auf einem neuen Level",2021-02-13T00:19:13Z,34.0,5.0,,,,,
171,,"ja, das ist cool. Aber denk daran, daß dich als Kühli jeder mit &quot;Er&quot; anreden darf! Voll sexistisch, das...",,,,Gugel Hupf,"ja, das ist cool. Aber denk daran, daß dich als Kühli jeder mit &quot;Er&quot; anreden darf! Voll sexistisch, das...",2021-02-13T09:43:01Z,2021-02-13T09:43:01Z,
172,,"@Gugel Hupf Aber sowas von. Und dann sagen sie auch noch über mich, dass &quot;ER für Strom ja SEINEN Stecker ins Loch stecken muss&quot;, das ekelt mich richtig an. Nur weil Gott mir diesen Stecker gegeben hat, heißt das noch lange nicht, dass ich keine Kühlschränkin bin.",,,,Rob Sensei,"@Gugel Hupf Aber sowas von. Und dann sagen sie auch noch über mich, dass &quot;ER für Strom ja SEINEN Stecker ins Loch stecken muss&quot;, das ekelt mich richtig an. Nur weil Gott mir diesen Stecker gegeben hat, heißt das noch lange nicht, dass ich keine Kühlschränkin bin.",2021-02-13T15:33:21Z,2021-02-13T15:33:21Z,
173,,"@Rob Sensei ich verstehe, daß du verletzt bist.",,,,Gugel Hupf,"@Rob Sensei ich verstehe, daß du verletzt bist.",2021-02-13T18:24:02Z,2021-02-13T18:24:02Z,
174,,@Rob Sensei Ich wünsche Dir Kühlschrank Seienden nur das Beste :),,,,SIR DANCE A LOT,@Rob Sensei Ich wünsche Dir Kühlschrank Seienden nur das Beste :),2021-02-16T02:39:09Z,2021-02-16T02:39:09Z,
175,,"Cooool! Offener hätte ich es nicht erwartet. Der Kühlschrank ist kalt, demnach bist du offen Herzlos und Kaltherzig",,,,Starlight _Gaylord_2005,"Cooool! Offener hätte ich es nicht erwartet. Der Kühlschrank ist kalt, demnach bist du offen Herzlos und Kaltherzig",2021-09-15T15:25:00Z,2021-09-15T15:25:00Z,
176,Sabine,"Kein ganz so einfaches Thema. Auch, weil es mir nicht leicht fällt, das nachzuvollziehen. Wahrscheinlich ist es anders, wenn man jemanden persönlich kennenlernt und das Gespräch darauf kommt. Das ist dann nicht mehr so abstrakt. Natürlich würde ich den entsprechenden Wunsch akzeptieren, denn es ändert ja nicht die Person an sich.<br>Mein ehemaliger Schwager hat, wenn ich richtig darüber nachdenke, sich vom Charakter her durch die Geschlechtsumwandlung auch nicht verändert.<br>Jeder sollte sich in seiner Haut wohlfühlen, sozusagen. Jo wirkte, verständlicherweise, etwas nervös. Aber danke, dass Jo die Fragen offen beantwortet hat. Und auch ein Danke an den Moderator, der einfühlsam und interessiert in die Person und das Thema wirkte. Eine gute Sendung, leider ein wenig kurz.",2021-02-12T22:12:47Z,3.0,0.0,,,,,
177,Maxilena 🐦 Birds and Nature,"Ich finde generell das Menschen ab 18 Jahren  sich ihren Vornamen selbst aussuchen sollen dürfen. <br>Warum sollen Menschen ihr ganzes Leben lang mit dem selben Vornamen herumlaufen müssen. <br>Wenn Susanne sich mit dem Namen Charlotte wohler fühlt, oder Peter lieber Hans heißen möchte, dann sollte es ihnen doch möglich sein.<br>Oder sich zusätzliche Vornamen eintragen zu lassen. <br>Klar wäre es nicht gut wenn Leute täglich ihren Namen ändern, oder es für Betrug genutzt wird, aber ich finde die Hürden schon etwas zu hoch. <br><br>Ich möchte damit keineswegs das Thema Nicht - Binär ins lächerliche ziehen.<br>Bin selbst eine Frau, die gerne Männerkleidung trägt und deshalb öfter Probleme hatte in die Frauentoilette gelassen zu werden.",2021-02-12T19:34:47Z,29.0,4.0,,,,,
178,,hahah,,,,Fetige Pomes,hahah,2021-08-10T15:36:03Z,2021-08-10T15:36:03Z,
179,,"Wieso nicht gleich sich den eigenen Geburtstag aussuchen und die eigene Staatsbürgerschaft? <br>Identität hängt mit dem Wort identisch zusammen. Es geht um Dinge, die an unserem Selbst immer gleich bleiben. Allein deswegen ist das eine unsinnige Idee.",,,,dattel diskussion,"Wieso nicht gleich sich den eigenen Geburtstag aussuchen und die eigene Staatsbürgerschaft? <br>Identität hängt mit dem Wort identisch zusammen. Es geht um Dinge, die an unserem Selbst immer gleich bleiben. Allein deswegen ist das eine unsinnige Idee.",2021-09-18T14:38:28Z,2021-09-18T14:38:28Z,
180,,@dattel diskussion Also am besten auch nie wieder umziehen? Da müsste man ja die Adresse im Ausweis ändern.,,,,Tobias Groß,@dattel diskussion Also am besten auch nie wieder umziehen? Da müsste man ja die Adresse im Ausweis ändern.,2021-10-29T22:52:38Z,2021-10-29T22:52:38Z,
181,,"@Tobias Groß Weiß nicht, worauf du hinaus willst. Wohnort ist ein veränderlicher Zustand und kein Identitätsmerkmal. Die Adresse stellt nur dar, wo du wohnhaft bist. Identitätsmerkmal ist aber höchstens deine Geburtsstadt. Und die ändert sich sicherlich nicht.",,,,dattel diskussion,"@Tobias Groß Weiß nicht, worauf du hinaus willst. Wohnort ist ein veränderlicher Zustand und kein Identitätsmerkmal. Die Adresse stellt nur dar, wo du wohnhaft bist. Identitätsmerkmal ist aber höchstens deine Geburtsstadt. Und die ändert sich sicherlich nicht.",2021-10-30T06:40:39Z,2021-10-30T13:14:48Z,
182,Gugel Hupf,"<a href=""https://www.youtube.com/watch?v=djZtUY1vioI&amp;t=6m42s"">6:42</a> er hat &quot;aus SEINER Sicht gesagt&quot;... schmeißt den Purschen zu Poden...",2021-02-12T18:44:24Z,10.0,2.0,,,,,
183,,"Marcel-Jana schreibt auf seiner Instagram-Seite, dass er sich mit den Pronomen sie und er identifiziert, Gugel Hupf. Welche Anrede präferiert wird, unterscheidet sich von Mensch zu Mensch.",,,,WDR aktuell,"Marcel-Jana schreibt auf seiner Instagram-Seite, dass er sich mit den Pronomen sie und er identifiziert, Gugel Hupf. Welche Anrede präferiert wird, unterscheidet sich von Mensch zu Mensch.",2021-02-12T18:59:31Z,2021-02-12T18:59:31Z,
184,,"@WDR aktuell aber voll die Diskrimination das, ey...<br>Ich präferiere übrigens die Anrede &quot;Prof. Dr. Dr.&quot;.",,,,Gugel Hupf,"@WDR aktuell aber voll die Diskrimination das, ey...<br>Ich präferiere übrigens die Anrede &quot;Prof. Dr. Dr.&quot;.",2021-02-12T19:05:15Z,2021-02-12T19:23:26Z,
185,Gugel Hupf,"was für ein affektiertes Gehabe! Was ist, wenn sich jemand als Fisch &quot;fühlt&quot; (&quot;Er&quot;)? Oder als Fahrrad (&quot;Es!&quot;)?",2021-02-12T18:25:23Z,13.0,5.0,,,,,
186,,"Es geht hier um Menschen, die sich nicht in das binäre Geschlechtersystem einordnen können oder wollen. Bitte bleib respektvoll, auch wenn du die Perspektive nicht teilst, Gugel Hupf.",,,,WDR aktuell,"Es geht hier um Menschen, die sich nicht in das binäre Geschlechtersystem einordnen können oder wollen. Bitte bleib respektvoll, auch wenn du die Perspektive nicht teilst, Gugel Hupf.",2021-02-12T18:39:30Z,2021-02-12T18:39:30Z,
187,,"@WDR aktuell Bitte RESPEKTIERT die Meinung Anderer. Es kann nicht angehen, daß immer neue Grüppchen aus ihren Löchern kriechen und die Sprachpolizei spielen. Außerdem seid ihr auf meine Frage nicht eingegangen. Es hat gute Gründe, daß nicht jeder einfach behaupten kann, jemand anders zu sein.",,,,Gugel Hupf,"@WDR aktuell Bitte RESPEKTIERT die Meinung Anderer. Es kann nicht angehen, daß immer neue Grüppchen aus ihren Löchern kriechen und die Sprachpolizei spielen. Außerdem seid ihr auf meine Frage nicht eingegangen. Es hat gute Gründe, daß nicht jeder einfach behaupten kann, jemand anders zu sein.",2021-02-12T18:51:49Z,2021-02-12T18:53:29Z,
188,,"@WDR aktuell kanm sich ein Mensch, der ein Fisch sein will ebenso wenig oder?",,,,Tony Montana,"@WDR aktuell kanm sich ein Mensch, der ein Fisch sein will ebenso wenig oder?",2021-02-14T20:22:03Z,2021-02-14T20:22:03Z,
189,,"@Tony Montana eben. Oder was ist mit all denen, die sich als Amöbe fühlen? Oder als ein still dahinvegetierender Farn?",,,,Gugel Hupf,"@Tony Montana eben. Oder was ist mit all denen, die sich als Amöbe fühlen? Oder als ein still dahinvegetierender Farn?",2021-02-17T20:43:42Z,2021-02-17T21:01:04Z,
190,,"@WDR aktuell ...das ist kein System , das ist die Natur. Woran machen Sie denn fest, das Sie sich als Mann oder Frau fühlen?",,,,Noname noname,"@WDR aktuell ...das ist kein System , das ist die Natur. Woran machen Sie denn fest, das Sie sich als Mann oder Frau fühlen?",2022-01-16T19:54:06Z,2022-01-16T19:54:06Z,
191,Joel Jules,danke für den wervollen Beitrag und danke Jo 🌟,2021-02-12T17:56:45Z,7.0,0.0,,,,,
