,Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated,Unnamed: 9
10,,"Lest ihr Kommentare eigentlich bevor ihr drauf antwortet? Ich habe alles ausführlich erläutert... Und genau so hat Anna es auch im Video beschrieben. Es ist ein G-E-F-Ü-H-L.  <a href=""https://www.duden.de/rechtschreibung/fuehlen#Bedeutung4a"">https://www.duden.de/rechtschreibung/fuehlen#Bedeutung4a</a><br>Lea R., sie denkt es sich ja nicht aus, auch das habe ich ausführlich erläutert. Wie wäre es denn mal mit Gegenargumenten? Oder habt ihr etwa keine? Nur weil man etwas nicht versteht, muss man Menschen nicht verspotten oder verachten, ehrlich gesagt tut ihr mir sehr Leid. Für manche Menschen gibt es eben nur schwarz und weiß. Man muss Menschen nicht toll finden um ihnen mit Respekt zu begegnen, und man kann andere auch einfach so sein lassen wie sie wollen. Da braucht es keinen Spott, aber manch einem fehlt dafür wohl die emotionale Reife.<br><br>Übrigens finde ich es sehr belustigend, dass gerade du als Profilbild ausgerechnet den Popstars hast, der sich wohl am meisten für solche Menschen einsetzt denen du keinen Respekt gegenüber bringen kannst.",,,,Hanna Engel,"Lest ihr Kommentare eigentlich bevor ihr drauf antwortet? Ich habe alles ausführlich erläutert... Und genau so hat Anna es auch im Video beschrieben. Es ist ein G-E-F-Ü-H-L.  <a href=""https://www.duden.de/rechtschreibung/fuehlen#Bedeutung4a"">https://www.duden.de/rechtschreibung/fuehlen#Bedeutung4a</a><br>Lea R., sie denkt es sich ja nicht aus, auch das habe ich ausführlich erläutert. Wie wäre es denn mal mit Gegenargumenten? Oder habt ihr etwa keine? Nur weil man etwas nicht versteht, muss man Menschen nicht verspotten oder verachten, ehrlich gesagt tut ihr mir sehr Leid. Für manche Menschen gibt es eben nur schwarz und weiß. Man muss Menschen nicht toll finden um ihnen mit Respekt zu begegnen, und man kann andere auch einfach so sein lassen wie sie wollen. Da braucht es keinen Spott, aber manch einem fehlt dafür wohl die emotionale Reife.<br><br>Übrigens finde ich es sehr belustigend, dass gerade du als Profilbild ausgerechnet den Popstars hast, der sich wohl am meisten für solche Menschen einsetzt denen du keinen Respekt gegenüber bringen kannst.",2017-11-23T12:22:57Z,2017-11-23T12:22:57Z,
11,,"@derBengel07 ! Wem es an logischen Argumenten mangelt, der wird halt beleidigend und zieht das Thema ins lächerliche... einfach nur peinlich.",,,,Hanna Engel,"@derBengel07 ! Wem es an logischen Argumenten mangelt, der wird halt beleidigend und zieht das Thema ins lächerliche... einfach nur peinlich.",2017-11-23T12:24:37Z,2017-11-23T12:24:37Z,
12,,"Hanna Engel Fakt ist,du solltest weniger Drogen zu dir nehmen.",,,,derBengel07 !,"Hanna Engel Fakt ist,du solltest weniger Drogen zu dir nehmen.",2017-11-23T12:33:12Z,2017-11-23T12:33:12Z,
13,,"Gegenargumente?<br>Kriegst du, Non Binary ist nicht wissenschaftlich nachgewiesen es hat sich vor geraumer Zeit jemand ausgedacht oder kannst du mir einen wissenschaftlichen beleg für das geschlecht &quot;NonBinary&quot; geben? . Wie sie sich fühlt ist mir egal sie ist eine Frau und wird (ohne Operationen) auch als Frau sterben.<br>Und Lady gaga setzt sich für LGBT Personen ein zu denen Leute die sich als  Non binary,agender,bigender, etc bezeichnen NICHT gehören. Viele meinen dass solche menschen Trans sind aber das ist nicht so Trans Personen sind Leute die ihr biologisches Geschlecht nicht annehmem können und deswegen durch Op&#39;s Hormontherapie etc. zum anderen biologischem Geschlecht wechseln. Trans Personen haben eine diagnostizierte Geschlechtsdysphorie welche sich sowohl psychisch als auch physische manifestiert das ist bei Leuten die sich ein Geschlecht ausdenken nicht der Fall sprich diese menschen sind NICHT Trans.<br><br>So hier noch 2 Videos die du dir anschauen solltest<br><a href=""https://www.youtube.com/watch?v=rnQbgShb6r8&amp;t=131s"">https://www.youtube.com/watch?v=rnQbgShb6r8&amp;t=131s</a><br><br><a href=""https://www.youtube.com/watch?v=U8a2O-l7Wq4&amp;t=116s"">https://www.youtube.com/watch?v=U8a2O-l7Wq4&amp;t=116s</a>",,,,ShadesofP!nk,"Gegenargumente?<br>Kriegst du, Non Binary ist nicht wissenschaftlich nachgewiesen es hat sich vor geraumer Zeit jemand ausgedacht oder kannst du mir einen wissenschaftlichen beleg für das geschlecht &quot;NonBinary&quot; geben? . Wie sie sich fühlt ist mir egal sie ist eine Frau und wird (ohne Operationen) auch als Frau sterben.<br>Und Lady gaga setzt sich für LGBT Personen ein zu denen Leute die sich als  Non binary,agender,bigender, etc bezeichnen NICHT gehören. Viele meinen dass solche menschen Trans sind aber das ist nicht so Trans Personen sind Leute die ihr biologisches Geschlecht nicht annehmem können und deswegen durch Op&#39;s Hormontherapie etc. zum anderen biologischem Geschlecht wechseln. Trans Personen haben eine diagnostizierte Geschlechtsdysphorie welche sich sowohl psychisch als auch physische manifestiert das ist bei Leuten die sich ein Geschlecht ausdenken nicht der Fall sprich diese menschen sind NICHT Trans.<br><br>So hier noch 2 Videos die du dir anschauen solltest<br><a href=""https://www.youtube.com/watch?v=rnQbgShb6r8&amp;t=131s"">https://www.youtube.com/watch?v=rnQbgShb6r8&amp;t=131s</a><br><br><a href=""https://www.youtube.com/watch?v=U8a2O-l7Wq4&amp;t=116s"">https://www.youtube.com/watch?v=U8a2O-l7Wq4&amp;t=116s</a>",2017-11-23T13:16:22Z,2017-11-23T13:16:22Z,
14,,"Steht in deinem Pass, dass du Schwul oder Homosexuell bist? Nämlich darum geht es bei dem Beschluss. Im Pass sollte das Biologische Geschlecht stehen und keine Information über die Fehlbildung einer Person. Das Gesetz bezieht sich aber auf Zwitter und nicht auf: &quot;Ich habe in Facebook von den 63 neuen Geschlechtern gelesen und bin jetzt Ananas-Maracuja.",,,,Hans Wurst,"Steht in deinem Pass, dass du Schwul oder Homosexuell bist? Nämlich darum geht es bei dem Beschluss. Im Pass sollte das Biologische Geschlecht stehen und keine Information über die Fehlbildung einer Person. Das Gesetz bezieht sich aber auf Zwitter und nicht auf: &quot;Ich habe in Facebook von den 63 neuen Geschlechtern gelesen und bin jetzt Ananas-Maracuja.",2017-11-23T18:50:07Z,2017-11-23T18:50:07Z,
15,,"&quot;Lest ihr Kommentare eigentlich bevor ihr drauf antwortet? Ich habe alles ausführlich erläutert... Und genau so hat Anna es auch im Video beschrieben. Es ist ein G-E-F-Ü-H-L.&quot; Weißt du wo  G-E-F-Ü-H-L-E hingehören? Auf jeden Fall nicht in deinen Pass. <br>&quot;Es ist ganz einfach ein Gefühl, deshalb ist es mir auch unverständlich warum es so viele Menschen gibt, die über ein Gefühl diskutieren möchten&quot; Das ist es halt. Ein Gefühl ist eben ein Gefühl und kein Geschlecht. <br>Das ist ein Gefühlt: <a href=""http://www.pflegewiki.de/wiki/Gef%C3%BChl"">http://www.pflegewiki.de/wiki/Gef%C3%BChl</a><br>Und das ist ein Geschlecht: <a href=""https://de.wikipedia.org/wiki/Geschlecht"">https://de.wikipedia.org/wiki/Geschlecht</a><br>Mehr kann man dazu eigentlich auch nicht sagen, außer, dass du die ganze Zeit von Gefühlen redest und nicht von Geschlechtern. <br>Dein Hans mit dem Gefühl DönermitallemundSoßeundSchaf/scharf",,,,Hans Wurst,"&quot;Lest ihr Kommentare eigentlich bevor ihr drauf antwortet? Ich habe alles ausführlich erläutert... Und genau so hat Anna es auch im Video beschrieben. Es ist ein G-E-F-Ü-H-L.&quot; Weißt du wo  G-E-F-Ü-H-L-E hingehören? Auf jeden Fall nicht in deinen Pass. <br>&quot;Es ist ganz einfach ein Gefühl, deshalb ist es mir auch unverständlich warum es so viele Menschen gibt, die über ein Gefühl diskutieren möchten&quot; Das ist es halt. Ein Gefühl ist eben ein Gefühl und kein Geschlecht. <br>Das ist ein Gefühlt: <a href=""http://www.pflegewiki.de/wiki/Gef%C3%BChl"">http://www.pflegewiki.de/wiki/Gef%C3%BChl</a><br>Und das ist ein Geschlecht: <a href=""https://de.wikipedia.org/wiki/Geschlecht"">https://de.wikipedia.org/wiki/Geschlecht</a><br>Mehr kann man dazu eigentlich auch nicht sagen, außer, dass du die ganze Zeit von Gefühlen redest und nicht von Geschlechtern. <br>Dein Hans mit dem Gefühl DönermitallemundSoßeundSchaf/scharf",2017-11-23T19:05:54Z,2017-11-23T19:05:54Z,
16,,"Hanna Engel<br>Also ich bin der Meinung, dass wenn sie einen anderen Chromosomensatz oder eine hormonelle Störung gehabt hätte, sie es gesagt hätte.<br>Stattdessen redet sie nur über ihre Gefühle, nach denen sie dieses 3. Geschlecht hat.<br>Gefühle mögen echt sein, das heißt aber nicht das sie immer zustimmen.<br>Eine depressiv-kranker Mensch hat auch manchmal das Gefühl sich umzubringen, <br>was nicht heißt das es richtig ist.<br>Sie sagt ja auch selber, dass sie sich nicht anders benimmt.<br>Sie behauptet lediglich, dass sie ein 3. Geschlecht hätte.<br>Aber sie ist und bleibt eine Frau und damit ist sie auch absolut nichts besonders.<br>Sie bleibt eine Frau, was auch immer ihr ihre Gefühle auch sagen.<br>Es ist aus meiner Sicht eine Verhöhnung gegenüber Personen die wirklich Intersexuell sind<br>und ein echtes 3. Geschlecht haben.<br><br>Dann noch zu deinem Punkt zur Homosexualität in Sexualkunde.<br>Ich bin selbst Bisexuell und aus meiner Sicht, hat das nichts in der Sexualkunde zu suchen.<br>Man kann gerne mal kurz erwähnen, dass es Homosexualität gibt, aber Kinder sollten in diesem Unterricht lediglich lernen, in welchem Prozess sich ihr Körper befindet und wie er funktioniert.<br>Dass Homosexualität gesellschaftlich Akzeptiert ist, kann man in Ethik vermitteln.<br>Über die unterschiedlichen Hirnstrukturen und den Hormonhaushalte, <br>kann man gerne in den höheren Stufen diskutieren aber in Sexualkunde geht es um Fortpflanzung.",,,,Supergirl,"Hanna Engel<br>Also ich bin der Meinung, dass wenn sie einen anderen Chromosomensatz oder eine hormonelle Störung gehabt hätte, sie es gesagt hätte.<br>Stattdessen redet sie nur über ihre Gefühle, nach denen sie dieses 3. Geschlecht hat.<br>Gefühle mögen echt sein, das heißt aber nicht das sie immer zustimmen.<br>Eine depressiv-kranker Mensch hat auch manchmal das Gefühl sich umzubringen, <br>was nicht heißt das es richtig ist.<br>Sie sagt ja auch selber, dass sie sich nicht anders benimmt.<br>Sie behauptet lediglich, dass sie ein 3. Geschlecht hätte.<br>Aber sie ist und bleibt eine Frau und damit ist sie auch absolut nichts besonders.<br>Sie bleibt eine Frau, was auch immer ihr ihre Gefühle auch sagen.<br>Es ist aus meiner Sicht eine Verhöhnung gegenüber Personen die wirklich Intersexuell sind<br>und ein echtes 3. Geschlecht haben.<br><br>Dann noch zu deinem Punkt zur Homosexualität in Sexualkunde.<br>Ich bin selbst Bisexuell und aus meiner Sicht, hat das nichts in der Sexualkunde zu suchen.<br>Man kann gerne mal kurz erwähnen, dass es Homosexualität gibt, aber Kinder sollten in diesem Unterricht lediglich lernen, in welchem Prozess sich ihr Körper befindet und wie er funktioniert.<br>Dass Homosexualität gesellschaftlich Akzeptiert ist, kann man in Ethik vermitteln.<br>Über die unterschiedlichen Hirnstrukturen und den Hormonhaushalte, <br>kann man gerne in den höheren Stufen diskutieren aber in Sexualkunde geht es um Fortpflanzung.",2017-11-27T23:02:02Z,2017-11-27T23:02:02Z,
17,,"Das biologische Geschlecht ist IMMER abhängig vom Chromosomensatz. XY-Frauen haben einen Gendefekt (z.B. eine Deletion der &quot;sex determing region&quot; auf dem Y-Chromosom) und stellen somit zusammen mit Klinefelter Menschen eine Ausnahme bzw. eine Abweichung der biologischen Norm dar. Aus evolutionärer Sicht machen solche Geschlechterkonstellationen keinen Sinn, da diese sich in der Regel nicht fortpflanzen können. Das Geschlecht ist also NICHT von weitaus mehr Faktoren abhängig, wie du das behauptest!",,,,Oliver,"Das biologische Geschlecht ist IMMER abhängig vom Chromosomensatz. XY-Frauen haben einen Gendefekt (z.B. eine Deletion der &quot;sex determing region&quot; auf dem Y-Chromosom) und stellen somit zusammen mit Klinefelter Menschen eine Ausnahme bzw. eine Abweichung der biologischen Norm dar. Aus evolutionärer Sicht machen solche Geschlechterkonstellationen keinen Sinn, da diese sich in der Regel nicht fortpflanzen können. Das Geschlecht ist also NICHT von weitaus mehr Faktoren abhängig, wie du das behauptest!",2017-12-05T23:02:51Z,2017-12-05T23:02:51Z,
18,,"Liebe Hanna...... das Dritte Geschlecht welches einführt wird bezieht sich auf Intersexuelle Menschen.... Bitte um Gottes Willen Informiere dich was das ist.... .<br>Laut ihrer letzten Folge sieht diese Dame sich als weder Männlich noch Weiblich weil sie, keine Kleider mag....... <br>sich also nicht mit der Klische Frau identifizieren kann.<br>Deine Vergleche mit der Ehe für alle Hinkt auch..... Diese Bezieht sich erstmal auf Gleichstellung im Rechtlichen Sinne, also abbau von Diskiminierung. Zum zweiten geht es da um die Sexualität. Hier geht es ums Gender und nein, weil Sie optisch auf den ersten Blick als Frau eingeordnet wird ist das nch keine Diskriminierung, sondern Normales Menschliches Verhalten.<br><br>Mir liegt es fern sie zu Diskriminieren, meinetwegen kann sie sich auch als Einhorn fühlen.<br>Anderen aber zu sagen sie  solle immer jeden fragen wie sie angesprochen werden wollen und anderen zu erzählen die vorliebe für gewisse kleidungsstücke oder das nicht erfüllen  vo klisches sorgt dafür das man keine Frau oder Mann ist ........ naja. <br><br>Das zweigeteile System ist Biologisch bezogen, hier gibt es zugegeben mägel im bezug auf intersexuelle, diese sind aber gerade im Wandel. <br>Das Gender hingegen ist persönlich, wie gesagt ist es ihr ding als was sie sich fühlt, biologisch bleibt ihr geschlecht aber bestehen.<br><br>Auch führt sie die Drittgeschlechtlichkeit in alten Völkern an, hier muss aber gesagt werden das diese sich auf Tranns oder Intersexuelle Menschen beziehen. Laut glaube Wohnen in Ihnen Zwei Seelen (zumindest ist mir diese am geläufigsten)<br>Diese Personen sind entweder Transsexuell, also fühlen sich als das gegenteilige geschlecht (JA, im sinne des 2 geschlechter Systems) oder sind intersexuell können also KÖRPERLICH weder dem einen noch dem anderen zugeordnet werden.",,,,baddream light,"Liebe Hanna...... das Dritte Geschlecht welches einführt wird bezieht sich auf Intersexuelle Menschen.... Bitte um Gottes Willen Informiere dich was das ist.... .<br>Laut ihrer letzten Folge sieht diese Dame sich als weder Männlich noch Weiblich weil sie, keine Kleider mag....... <br>sich also nicht mit der Klische Frau identifizieren kann.<br>Deine Vergleche mit der Ehe für alle Hinkt auch..... Diese Bezieht sich erstmal auf Gleichstellung im Rechtlichen Sinne, also abbau von Diskiminierung. Zum zweiten geht es da um die Sexualität. Hier geht es ums Gender und nein, weil Sie optisch auf den ersten Blick als Frau eingeordnet wird ist das nch keine Diskriminierung, sondern Normales Menschliches Verhalten.<br><br>Mir liegt es fern sie zu Diskriminieren, meinetwegen kann sie sich auch als Einhorn fühlen.<br>Anderen aber zu sagen sie  solle immer jeden fragen wie sie angesprochen werden wollen und anderen zu erzählen die vorliebe für gewisse kleidungsstücke oder das nicht erfüllen  vo klisches sorgt dafür das man keine Frau oder Mann ist ........ naja. <br><br>Das zweigeteile System ist Biologisch bezogen, hier gibt es zugegeben mägel im bezug auf intersexuelle, diese sind aber gerade im Wandel. <br>Das Gender hingegen ist persönlich, wie gesagt ist es ihr ding als was sie sich fühlt, biologisch bleibt ihr geschlecht aber bestehen.<br><br>Auch führt sie die Drittgeschlechtlichkeit in alten Völkern an, hier muss aber gesagt werden das diese sich auf Tranns oder Intersexuelle Menschen beziehen. Laut glaube Wohnen in Ihnen Zwei Seelen (zumindest ist mir diese am geläufigsten)<br>Diese Personen sind entweder Transsexuell, also fühlen sich als das gegenteilige geschlecht (JA, im sinne des 2 geschlechter Systems) oder sind intersexuell können also KÖRPERLICH weder dem einen noch dem anderen zugeordnet werden.",2017-12-10T12:04:50Z,2017-12-10T12:04:50Z,
19,,"&quot;weiterentwickeln&quot; hahahaha einen scheiß tust du, du bist keine kämpferin die in die geschichte eingehen wird, du bist es nicht und du wirst es nie sein, das was du tust hat nichts mit evolution zu tun und &quot;über den ellerand&quot; hinausblicken tust du auch nicht, du hast einfach irgendwelche youtube videos geguckt und denkst jetzt du bist was besonderes, dabei ist alles was du von dir gibst bullshit",,,,Lena Gotti,"&quot;weiterentwickeln&quot; hahahaha einen scheiß tust du, du bist keine kämpferin die in die geschichte eingehen wird, du bist es nicht und du wirst es nie sein, das was du tust hat nichts mit evolution zu tun und &quot;über den ellerand&quot; hinausblicken tust du auch nicht, du hast einfach irgendwelche youtube videos geguckt und denkst jetzt du bist was besonderes, dabei ist alles was du von dir gibst bullshit",2017-12-10T12:17:04Z,2017-12-10T12:17:04Z,
20,,"Hanna Engel Ich kenn dich zwar nicht, aber für den Kommentar fühl dich gedrückt ! 💪 // support.",,,,JC H,"Hanna Engel Ich kenn dich zwar nicht, aber für den Kommentar fühl dich gedrückt ! 💪 // support.",2018-01-07T05:55:33Z,2018-01-07T05:55:33Z,
21,,Hab ich auch gelesen 😇,,,,limettenbrause - Hannah,Hab ich auch gelesen 😇,2018-01-30T20:25:11Z,2018-01-30T20:25:11Z,
22,,"&quot;auf der richtigen Seite der Geschichte kämpfen.&quot;<br>lass mich raten, DU beanspruchst das Bestimmungsrecht welche Seite nun die richtige ist, nicht wahr? und DU willst auch bestimmen wer zu dieser Seite gehören darf und welcher nicht, oder?<br><br>allein schon diese Aussage bringt mich zum kotzen!",,,,Yudron Micros,"&quot;auf der richtigen Seite der Geschichte kämpfen.&quot;<br>lass mich raten, DU beanspruchst das Bestimmungsrecht welche Seite nun die richtige ist, nicht wahr? und DU willst auch bestimmen wer zu dieser Seite gehören darf und welcher nicht, oder?<br><br>allein schon diese Aussage bringt mich zum kotzen!",2018-02-02T12:58:54Z,2018-02-02T12:58:54Z,
23,,+Hannah Engel Wie kann man so am Leben vorbei laufen ?,,,,Dude Kowski,+Hannah Engel Wie kann man so am Leben vorbei laufen ?,2018-02-04T15:28:51Z,2018-02-04T15:28:51Z,
24,,"das arme mädchen , mit nen bischen fitness studio sollte man das wieder hinkriegen können , dann fühlt sie sich auch wieder wie ne frau wenn sie nen guten body hat und wieder gerne kleider trägt ... <br><br>ich wette sie hatte einfach nie nen richtigen freund und das ist son unterbewusster streich , damit sie sich damit vor anderen leuten (bekanntenkreis) erklären/rausreden kann. &quot;ich bin ja 3ttes geschlecht deswegen hatte ich nie nen freund&quot;!  dieser druck der gesellschaft immer  partner haben zu  müssen kann manche leute schon nen bischen verrückt machen ...",,,,Russian Bot Ulf,"das arme mädchen , mit nen bischen fitness studio sollte man das wieder hinkriegen können , dann fühlt sie sich auch wieder wie ne frau wenn sie nen guten body hat und wieder gerne kleider trägt ... <br><br>ich wette sie hatte einfach nie nen richtigen freund und das ist son unterbewusster streich , damit sie sich damit vor anderen leuten (bekanntenkreis) erklären/rausreden kann. &quot;ich bin ja 3ttes geschlecht deswegen hatte ich nie nen freund&quot;!  dieser druck der gesellschaft immer  partner haben zu  müssen kann manche leute schon nen bischen verrückt machen ...",2018-03-01T15:52:56Z,2018-03-01T15:54:01Z,
25,,"ulf ulf ulf<br>Ok, sogar ich, der absolut nichts mit der &quot;drittes Geschlecht&quot;-scheiße anfangen kann, halte deine Aussage für Blödsinn<br><br>das hat soweit ich weiß nichts mit dem Bedürfnis nach Beziehungen zu tun, sondern damit, dass man sich als was besonderes fühlen will, ohne je was dafür geleistet zu haben.<br><br>heutzutage will jeder was besonderes sein. und die SJWs haben gemerkt, dass etwas besonderes zu sein garnicht so besonders ist, weil ja jeder was besonderes ist. also wollen sie noch besonderer als andere sein. sie predigen gleichheit aber wollen sich von anderen abheben, indem sie sich als &quot;ach sooo sehr besonders!&quot; abheben. ironischer weise sind sehr viele von diesen Leuten sehr leicht austauschbar und weisen einen Mangel an eigener Persönlichkeit auf, weil sie sich über ihre (manchmal angedichteten) oberflächlichen Merkmale definieren.",,,,Yudron Micros,"ulf ulf ulf<br>Ok, sogar ich, der absolut nichts mit der &quot;drittes Geschlecht&quot;-scheiße anfangen kann, halte deine Aussage für Blödsinn<br><br>das hat soweit ich weiß nichts mit dem Bedürfnis nach Beziehungen zu tun, sondern damit, dass man sich als was besonderes fühlen will, ohne je was dafür geleistet zu haben.<br><br>heutzutage will jeder was besonderes sein. und die SJWs haben gemerkt, dass etwas besonderes zu sein garnicht so besonders ist, weil ja jeder was besonderes ist. also wollen sie noch besonderer als andere sein. sie predigen gleichheit aber wollen sich von anderen abheben, indem sie sich als &quot;ach sooo sehr besonders!&quot; abheben. ironischer weise sind sehr viele von diesen Leuten sehr leicht austauschbar und weisen einen Mangel an eigener Persönlichkeit auf, weil sie sich über ihre (manchmal angedichteten) oberflächlichen Merkmale definieren.",2018-03-01T16:27:43Z,2018-03-01T16:27:43Z,
26,,"so taktisch denken aber nur die anführer dieser bewegung(da sie damit nen haufen kohle machen) , die anderen sind nur opfer ...<br><br>kennst du nicht die story aus den usa und dem black lives matter aktivistenführer der eigentlich ein rothaariger weisser war aber mit nem oberlippenbärtchen ner dauerwelle und ner bräunungscreme da  übelst abkassiert hat lmao",,,,Russian Bot Ulf,"so taktisch denken aber nur die anführer dieser bewegung(da sie damit nen haufen kohle machen) , die anderen sind nur opfer ...<br><br>kennst du nicht die story aus den usa und dem black lives matter aktivistenführer der eigentlich ein rothaariger weisser war aber mit nem oberlippenbärtchen ner dauerwelle und ner bräunungscreme da  übelst abkassiert hat lmao",2018-03-01T16:42:18Z,2018-03-01T16:42:18Z,
27,,"Hanna Engel <br>Die Sache ist die: Ich glaube, dass Anna sicher eine nette Person ist und ich sie auch nicht beleidigen.<br>Aber was Gender Identity angeht, so gibt es noch viel zu wenig wissen darüber. Es ist natürlich auch schwer etwas das sich im Kopf abspielt nachzuweisen. Bei Transgender / Transsexuellen konnte man ein wenig was nachweißen was sich im Gehirn abspielt. Wie gesagt noch zu wenig Infos. Ich würde wenn Anna mich fragen würde die gewünschten Pronomen benutzten und auf Annas &quot;Empfindung&quot; vertauen. <br>Ich würde aber trotzdem abraten weitere solcher Videos zu zeigen. Besonders sehr junge Leute könnten das falsch aufnehmen.<br>Gender ist keine Entscheidung und es ist keine Diskriminierung es zu hinterfragen. Denn das Genderfluid/queer/non binary konzept bricht alle Gewohnheiten unserer Gesellschaft auf und ich weiß nicht, ob das postiv ist",,,,rax 00,"Hanna Engel <br>Die Sache ist die: Ich glaube, dass Anna sicher eine nette Person ist und ich sie auch nicht beleidigen.<br>Aber was Gender Identity angeht, so gibt es noch viel zu wenig wissen darüber. Es ist natürlich auch schwer etwas das sich im Kopf abspielt nachzuweisen. Bei Transgender / Transsexuellen konnte man ein wenig was nachweißen was sich im Gehirn abspielt. Wie gesagt noch zu wenig Infos. Ich würde wenn Anna mich fragen würde die gewünschten Pronomen benutzten und auf Annas &quot;Empfindung&quot; vertauen. <br>Ich würde aber trotzdem abraten weitere solcher Videos zu zeigen. Besonders sehr junge Leute könnten das falsch aufnehmen.<br>Gender ist keine Entscheidung und es ist keine Diskriminierung es zu hinterfragen. Denn das Genderfluid/queer/non binary konzept bricht alle Gewohnheiten unserer Gesellschaft auf und ich weiß nicht, ob das postiv ist",2018-03-14T05:20:59Z,2018-03-14T05:20:59Z,
28,,"Lea R. Trans* heißt, dass man sich nicht mit dem Geschlecht identifiziert, was einem bei der Geburt zugeschrieben wurde. Also sind Non-Binary Menschen, welchen bei der Geburt entweder das männliche oder weibliche Geschlecht zugeordnet wurde, Trans.",,,,Leonie,"Lea R. Trans* heißt, dass man sich nicht mit dem Geschlecht identifiziert, was einem bei der Geburt zugeschrieben wurde. Also sind Non-Binary Menschen, welchen bei der Geburt entweder das männliche oder weibliche Geschlecht zugeordnet wurde, Trans.",2018-03-18T20:00:52Z,2018-03-18T20:00:52Z,
29,,"Hanna Engel Zufällig kämpfe ich auf der richtigen Seite der Geschichte: Es gibt keine Beweise für &quot;Non-binary&quot;-Mist. Therefore, I&#39;m calling Bullshite.",,,,GeneralErica,"Hanna Engel Zufällig kämpfe ich auf der richtigen Seite der Geschichte: Es gibt keine Beweise für &quot;Non-binary&quot;-Mist. Therefore, I&#39;m calling Bullshite.",2018-03-27T18:04:44Z,2018-03-27T18:04:44Z,
30,,Auf Klo &quot;Danke für deinen Support&quot; Das ist &#39;ne harte Beleidigung. Wow....,,,,GeneralErica,Auf Klo &quot;Danke für deinen Support&quot; Das ist &#39;ne harte Beleidigung. Wow....,2018-03-27T18:09:03Z,2018-03-27T18:09:03Z,
31,,"Das eine hat mit dem anderen doch nichts zu tun. Homosexualität betrifft nur den Menschen allein und kann der Gesellschaft eigentlich egal sein. Außerdem ging es dabei ja nur darum, gleichberechtigt zu werden. Anders bei der &quot;Non-binary-Diskussion&quot; Hier fordern die Vertreter dieses &quot;dritten Geschlechts&quot; einfach Privilegien und wollen alle Menschen dazu zwingen, ihrem Irrsinn Folge zu leisten...<br>Wenn es irgendwann soweit kommt, dass Menschen, die sich als Non-binary fühlen nach Lust und Laune auf die Toilette gehen, zu der sie sich gerade hingezogen fühlen und wir dazu verpflichtet sind sie mit irgendwelchen Schwachsinns-Artikeln zu beschreiben bin ich raus aus diesem Land. Das ist keine Evolutuion. Das ist ein gewaltiger Rückschritt, einer psychischen Erkrankung so die Türen zu öffnen.",,,,ಠ_ಠ,"Das eine hat mit dem anderen doch nichts zu tun. Homosexualität betrifft nur den Menschen allein und kann der Gesellschaft eigentlich egal sein. Außerdem ging es dabei ja nur darum, gleichberechtigt zu werden. Anders bei der &quot;Non-binary-Diskussion&quot; Hier fordern die Vertreter dieses &quot;dritten Geschlechts&quot; einfach Privilegien und wollen alle Menschen dazu zwingen, ihrem Irrsinn Folge zu leisten...<br>Wenn es irgendwann soweit kommt, dass Menschen, die sich als Non-binary fühlen nach Lust und Laune auf die Toilette gehen, zu der sie sich gerade hingezogen fühlen und wir dazu verpflichtet sind sie mit irgendwelchen Schwachsinns-Artikeln zu beschreiben bin ich raus aus diesem Land. Das ist keine Evolutuion. Das ist ein gewaltiger Rückschritt, einer psychischen Erkrankung so die Türen zu öffnen.",2018-06-15T06:19:37Z,2018-06-15T06:19:37Z,
32,,@Hanna Engel Danke hierfür. <br>Das ist jetzt glaub ich das dritte oder vierte Video über Non-Binarys das ich auf YT gucke und meine Fresse ich bin einfach nur entsetzt wie viel Sexismus einem da in den Kommentar-Sektionen entgegenweht. Da ist jeder Comment der keinen schlechten Witz über Gender oder Hasstiraden beinhaltet einfach nur eine Erleichterung.,,,,Ian G,@Hanna Engel Danke hierfür. <br>Das ist jetzt glaub ich das dritte oder vierte Video über Non-Binarys das ich auf YT gucke und meine Fresse ich bin einfach nur entsetzt wie viel Sexismus einem da in den Kommentar-Sektionen entgegenweht. Da ist jeder Comment der keinen schlechten Witz über Gender oder Hasstiraden beinhaltet einfach nur eine Erleichterung.,2018-06-26T10:02:37Z,2018-06-26T10:02:37Z,
33,,"Das mit dem Geschlechterwahn, nimmt schon kranke Züge an. Ja  heutzutage gehts nur noch um Gefühle da hast du Recht.",,,,Valentin .V,"Das mit dem Geschlechterwahn, nimmt schon kranke Züge an. Ja  heutzutage gehts nur noch um Gefühle da hast du Recht.",2018-07-03T14:35:20Z,2018-07-03T14:35:20Z,
34,,"@Hanna Engel danke, du bist wirklich ein Engel haha<br>nein aber wirklich, ich bin gerade so dankbar wenigstens eine Person mit Empathie und Verständnis hier zu finden",,,,Jerrypie,"@Hanna Engel danke, du bist wirklich ein Engel haha<br>nein aber wirklich, ich bin gerade so dankbar wenigstens eine Person mit Empathie und Verständnis hier zu finden",2018-09-20T15:26:55Z,2018-09-20T15:26:55Z,
